City,Date,PM2_5,PM10,SO2,NOx,NH3,CO,O3,AQI,AQI_Bucket
Delhi,2015-02-10,153.07,218.23,5.81,48.01,79.54,10.88,19.02,319.0,Very Poor
Delhi,2017-10-14,147.07,208.87,14.64,23.78,55.52,0.37,42.39,319.0,Very Poor
Delhi,2016-02-24,177.64,309.47,50.44,150.74,35.85,2.07,200.41,319.0,Very Poor
Delhi,2015-01-04,151.84,241.84,4.63,48.62,130.36,11.54,25.36,319.0,Very Poor
Delhi,2016-09-09,87.99,277.61,10.34,76.55,21.51,2.39,49.75,335.0,Very Poor
Delhi,2019-10-24,173.56,346.51,18.87,108.93,41.69,2.46,57.94,335.0,Very Poor
Delhi,2020-01-06,159.64,247.47,11.34,60.14,47.01,1.27,21.99,335.0,Very Poor
Delhi,2018-12-01,147.48,297.66,14.4,90.73,42.49,1.91,35.45,335.0,Very Poor
Delhi,2018-02-20,167.16,317.53,14.53,87.59,49.25,1.89,51.27,335.0,Very Poor
Delhi,2015-10-09,130.22,284.27,15.27,105.26,27.47,2.5,63.16,351.0,Very Poor
Delhi,2019-12-22,146.81,202.05,6.67,36.7,57.51,1.13,21.48,351.0,Very Poor
Delhi,2016-10-04,159.8,272.34,13.68,84.42,50.14,1.3,123.99,351.0,Very Poor
Delhi,2018-04-27,107.47,336.49,12.96,54.16,51.03,1.41,69.49,351.0,Very Poor
Delhi,2016-12-11,199.12,294.81,22.65,27.33,29.59,1.25,37.83,351.0,Very Poor
Delhi,2018-01-20,152.33,252.92,14.45,53.34,66.51,1.31,43.18,351.0,Very Poor
Delhi,2015-04-25,106.76,318.88,17.56,71.34,37.0,6.75,93.54,367.0,Very Poor
Delhi,2015-11-15,214.24,342.13,22.68,95.98,49.4,2.1,101.15,367.0,Very Poor
Delhi,2018-11-20,224.1,374.77,16.11,80.38,54.51,2.04,46.03,367.0,Very Poor
Delhi,2017-03-20,121.21,332.73,22.25,26.14,34.32,0.77,30.92,367.0,Very Poor
Delhi,2017-02-06,176.04,414.89,17.23,54.74,46.21,1.03,35.21,367.0,Very Poor
Delhi,2015-04-24,143.22,313.53,26.89,108.55,36.5,6.42,89.42,383.0,Very Poor
Delhi,2015-10-24,169.22,341.7,18.2,122.15,34.26,3.07,47.92,383.0,Very Poor
Delhi,2015-11-16,184.02,323.56,21.27,129.22,60.07,2.26,94.79,383.0,Very Poor
Delhi,2019-01-16,271.96,424.07,20.35,142.71,55.19,2.58,33.75,383.0,Very Poor
Delhi,2015-10-07,144.04,305.35,11.15,78.07,37.01,1.73,49.32,383.0,Very Poor
Delhi,2015-12-10,211.95,386.66,22.11,114.36,50.46,2.46,123.11,383.0,Very Poor
Delhi,2015-01-08,229.9,360.95,3.31,51.21,138.13,11.01,30.51,383.0,Very Poor
Delhi,2017-12-29,227.28,347.63,25.54,10.69,68.22,1.7,61.36,399.0,Very Poor
Delhi,2016-01-22,290.66,418.92,17.13,118.66,48.9,1.94,136.52,399.0,Very Poor
Delhi,2017-12-04,261.82,390.1,20.17,101.07,90.28,2.49,32.64,415.0,Severe
Delhi,2015-11-01,277.53,379.38,28.58,94.74,51.64,2.41,84.99,415.0,Severe
Delhi,2017-04-18,152.84,400.78,44.15,32.95,41.14,0.4,28.65,415.0,Severe
Delhi,2015-11-11,219.68,408.52,25.96,71.78,48.34,1.5,89.58,431.0,Severe
Delhi,2015-11-23,266.95,419.98,24.92,164.08,74.83,3.49,132.26,431.0,Severe
Delhi,2018-12-10,264.63,453.77,16.74,121.45,55.63,2.75,42.51,431.0,Severe
Delhi,2015-12-09,250.69,411.48,21.72,134.24,61.29,2.74,131.99,431.0,Severe
Delhi,2016-01-01,295.71,476.09,23.57,131.36,79.87,2.42,108.14,463.0,Severe
Delhi,2017-05-13,198.09,356.85,53.24,69.94,42.62,1.17,63.83,479.0,Severe
Delhi,2016-11-08,338.38,471.47,21.36,54.81,55.65,1.32,35.0,542.0,Severe
Delhi,2017-08-28,23.82,232.80922877846785,2.34,2.43,15.6,0.0,13.61,259.48774387193595,Poor
Delhi,2016-07-24,59.4,124.47,8.91,69.2,38.44,1.45,65.42,259.48774387193595,Poor
Delhi,2017-07-31,17.1,232.80922877846785,15.901253291205897,5.91,32.0,0.0,51.3236103896104,29.0,Good
Delhi,2017-07-22,18.54,232.80922877846785,15.901253291205897,4.52,23.32,0.0,51.3236103896104,30.0,Good
Delhi,2017-07-30,10.88,232.80922877846785,15.901253291205897,3.53,22.24,0.0,51.3236103896104,30.0,Good
Delhi,2017-07-26,20.17,232.80922877846785,15.901253291205897,4.61,27.09,0.0,51.3236103896104,32.0,Good
Delhi,2017-08-02,27.56,232.80922877846785,15.901253291205897,6.7,38.35,0.0,51.3236103896104,40.0,Good
Delhi,2017-07-14,30.35,232.80922877846785,15.901253291205897,5.65,29.06,0.0,51.3236103896104,40.0,Good
Delhi,2017-08-21,25.5,232.80922877846785,15.901253291205897,1.44,12.14,0.0,51.3236103896104,42.0,Good
Delhi,2017-07-28,25.71,232.80922877846785,15.901253291205897,4.84,25.11,0.0,51.3236103896104,42.0,Good
Delhi,2017-08-01,17.24,232.80922877846785,15.901253291205897,5.48,33.36,0.0,51.3236103896104,44.0,Good
Delhi,2017-06-30,25.83,90.41,15.901253291205897,8.43,41.27,0.0,51.3236103896104,46.0,Good
Delhi,2017-08-04,42.65,232.80922877846785,15.901253291205897,7.71,33.24,0.0,51.3236103896104,50.0,Good
Delhi,2017-07-02,20.52,223.56,15.901253291205897,4.19,32.97,0.0,51.3236103896104,54.0,Satisfactory
Delhi,2017-07-15,32.02,232.80922877846785,15.901253291205897,9.24,37.26,0.0,51.3236103896104,56.0,Satisfactory
Delhi,2017-08-11,21.83,232.80922877846785,15.901253291205897,4.87,17.92,0.0,51.3236103896104,58.0,Satisfactory
Delhi,2017-08-24,47.79,232.80922877846785,15.901253291205897,6.63,23.83,0.0,51.3236103896104,58.0,Satisfactory
Delhi,2017-06-29,22.98,103.8,15.901253291205897,5.52,33.87,0.0,51.3236103896104,58.0,Satisfactory
Delhi,2017-06-28,29.83,128.18,15.901253291205897,9.28,41.14,0.0,51.3236103896104,58.0,Satisfactory
Delhi,2017-08-08,36.58,232.80922877846785,15.901253291205897,7.08,36.53,0.0,51.3236103896104,68.0,Satisfactory
Delhi,2017-06-11,43.02,232.80922877846785,15.901253291205897,10.77,38.68,0.0,51.3236103896104,80.0,Satisfactory
Delhi,2017-07-01,43.35,224.62,15.901253291205897,9.35,44.12,0.0,51.3236103896104,84.0,Satisfactory
Delhi,2017-08-05,53.69,232.80922877846785,15.901253291205897,8.68,36.4,0.0,51.3236103896104,88.0,Satisfactory
Delhi,2017-06-17,41.96,87.16,15.901253291205897,10.95,48.94,0.0,51.3236103896104,88.0,Satisfactory
Delhi,2017-06-12,57.4,166.25,15.901253291205897,16.06,50.52,0.0,51.3236103896104,92.0,Satisfactory
Delhi,2017-08-25,51.33,232.80922877846785,15.901253291205897,3.85,18.75,0.0,51.3236103896104,104.0,Moderate
Delhi,2017-07-09,58.46,232.80922877846785,15.901253291205897,10.42,41.79,0.0,51.3236103896104,108.0,Moderate
Delhi,2017-06-26,51.52,359.19,15.901253291205897,7.09,38.93,0.0,51.3236103896104,108.0,Moderate
Delhi,2017-06-13,48.6,244.14,15.901253291205897,18.94,58.1,0.0,51.3236103896104,112.0,Moderate
Delhi,2017-07-20,28.88,232.80922877846785,15.901253291205897,11.02,44.64,0.0,51.3236103896104,116.0,Moderate
Delhi,2017-06-22,61.93,124.6,15.901253291205897,11.06,69.13,0.0,51.3236103896104,124.0,Moderate
Delhi,2017-04-22,110.54,263.66,15.901253291205897,20.08,39.46,0.0,51.3236103896104,291.0,Poor
Delhi,2017-07-16,38.77,232.80922877846785,15.901253291205897,8.39,35.52,0.0,51.3236103896104,65.0,Satisfactory
Delhi,2017-07-08,45.31,232.80922877846785,15.901253291205897,6.01,28.82,0.0,51.3236103896104,65.0,Satisfactory
Delhi,2017-08-30,20.5,232.80922877846785,15.901253291205897,7.26,38.09,0.0,51.3236103896104,73.0,Satisfactory
Delhi,2017-06-27,36.62,286.38,15.901253291205897,6.56,37.64,0.0,51.3236103896104,73.0,Satisfactory
Delhi,2017-08-09,50.42,232.80922877846785,15.901253291205897,11.34,42.64,0.0,51.3236103896104,73.0,Satisfactory
Delhi,2017-07-07,41.42,232.80922877846785,15.901253291205897,5.09,30.98,0.0,51.3236103896104,77.0,Satisfactory
Delhi,2017-06-08,41.83,232.80922877846785,15.901253291205897,9.88,40.3,0.0,51.3236103896104,77.0,Satisfactory
Delhi,2017-07-06,47.17,232.80922877846785,15.901253291205897,4.13,24.82,0.0,51.3236103896104,85.0,Satisfactory
Delhi,2017-06-09,66.73,295.56,15.901253291205897,9.53,41.19,0.0,51.3236103896104,89.0,Satisfactory
Delhi,2017-06-20,35.1,88.82,15.901253291205897,18.49,59.54,0.0,51.3236103896104,97.0,Satisfactory
Delhi,2017-07-18,37.67,232.80922877846785,15.901253291205897,14.1,49.2,0.0,51.3236103896104,97.0,Satisfactory
Delhi,2017-06-15,80.14,205.5,15.901253291205897,5.03,54.71,0.0,51.3236103896104,101.0,Moderate
Delhi,2017-06-21,58.27,87.74,15.901253291205897,13.55,50.91,0.0,51.3236103896104,109.0,Moderate
Delhi,2017-06-14,62.0,310.73,15.901253291205897,8.6,52.51,0.0,51.3236103896104,117.0,Moderate
Delhi,2017-07-24,17.52,232.80922877846785,15.901253291205897,5.21,28.58,0.0,51.3236103896104,35.0,Good
Delhi,2017-07-23,22.65,232.80922877846785,15.901253291205897,3.76,26.79,0.0,51.3236103896104,37.0,Good
Delhi,2017-07-25,22.17,232.80922877846785,15.901253291205897,3.98,28.73,0.0,51.3236103896104,37.0,Good
Delhi,2017-07-13,22.44,232.80922877846785,15.901253291205897,4.86,28.03,0.0,51.3236103896104,39.0,Good
Delhi,2017-07-27,24.42,232.80922877846785,15.901253291205897,5.12,26.74,0.0,51.3236103896104,41.0,Good
Delhi,2017-08-12,117.19615346287992,232.80922877846785,15.901253291205897,0.0,41.997150000000012,0.0,51.3236103896104,45.0,Good
Delhi,2017-07-12,22.35,232.80922877846785,15.901253291205897,4.81,27.31,0.0,51.3236103896104,47.0,Good
Delhi,2017-07-29,27.25,232.80922877846785,15.901253291205897,3.3,22.45,0.0,51.3236103896104,47.0,Good
Delhi,2017-07-03,46.71,246.98,15.901253291205897,5.17,32.02,0.0,51.3236103896104,49.0,Good
Delhi,2017-08-03,27.29,232.80922877846785,15.901253291205897,7.02,34.14,0.0,51.3236103896104,49.0,Good
Delhi,2017-08-16,35.23,232.80922877846785,15.901253291205897,7.81,23.94,0.0,51.3236103896104,53.0,Satisfactory
Delhi,2017-07-21,23.12,232.80922877846785,15.901253291205897,4.69,26.97,0.0,51.3236103896104,53.0,Satisfactory
Delhi,2017-07-11,33.04,232.80922877846785,15.901253291205897,5.01,26.19,0.0,51.3236103896104,59.0,Satisfactory
Delhi,2017-08-15,30.12,232.80922877846785,15.901253291205897,6.85,18.69,0.0,51.3236103896104,59.0,Satisfactory
Delhi,2017-08-20,22.15,232.80922877846785,15.901253291205897,7.46,17.65,0.0,51.3236103896104,63.0,Satisfactory
Delhi,2017-08-17,39.6,232.80922877846785,15.901253291205897,8.36,26.78,0.0,51.3236103896104,66.0,Satisfactory
Delhi,2017-08-18,46.25,232.80922877846785,15.901253291205897,8.16,24.79,0.0,51.3236103896104,70.0,Satisfactory
Delhi,2017-08-19,35.48,232.80922877846785,15.901253291205897,10.06,24.34,0.0,51.3236103896104,70.0,Satisfactory
Delhi,2017-07-10,41.92,232.80922877846785,15.901253291205897,4.9,27.22,0.0,51.3236103896104,78.0,Satisfactory
Delhi,2017-06-18,65.19,218.93,15.901253291205897,11.02,48.14,0.0,51.3236103896104,94.0,Satisfactory
Delhi,2017-06-16,51.6,124.35,15.901253291205897,12.37,51.3,0.0,51.3236103896104,106.0,Moderate
Delhi,2017-08-07,57.42,232.80922877846785,15.901253291205897,5.84,33.07,0.0,51.3236103896104,110.0,Moderate
Delhi,2017-07-19,55.96,232.80922877846785,15.901253291205897,19.34,58.22,0.0,51.3236103896104,118.0,Moderate
Delhi,2017-06-25,76.1,325.29,15.901253291205897,8.2,45.21,0.0,51.3236103896104,148.0,Moderate
Delhi,2017-07-05,50.81,232.80922877846785,15.901253291205897,5.05,25.81,0.0,51.3236103896104,212.0,Poor
Delhi,2017-07-04,116.12,232.80922877846785,15.901253291205897,4.82,28.8,0.0,51.3236103896104,149.0,Moderate
Delhi,2017-07-17,33.56,232.80922877846785,15.901253291205897,11.38,43.34,0.0,51.3236103896104,71.0,Satisfactory
Delhi,2017-08-10,48.6,232.80922877846785,15.901253291205897,10.31,31.22,0.0,51.3236103896104,95.0,Satisfactory
Delhi,2017-08-06,61.44,232.80922877846785,15.901253291205897,10.21,43.5,0.0,51.3236103896104,99.0,Satisfactory
Delhi,2017-06-24,63.62,245.23,15.901253291205897,14.32,58.3,0.0,51.3236103896104,111.0,Moderate
Delhi,2017-06-19,60.9,228.2,15.901253291205897,9.3,46.71,0.0,51.3236103896104,150.0,Moderate
Delhi,2017-06-10,64.63,232.80922877846785,15.901253291205897,7.62,41.51,0.0,51.3236103896104,143.0,Moderate
Delhi,2017-08-27,34.3,232.80922877846785,15.901253291205897,4.55,29.19,0.0,51.3236103896104,259.48774387193595,Poor
Delhi,2017-08-26,62.33,232.80922877846785,15.901253291205897,2.06,23.26,0.0,51.3236103896104,259.48774387193595,Poor
Delhi,2017-08-29,15.23,232.80922877846785,15.901253291205897,4.74,27.77,0.0,51.3236103896104,259.48774387193595,Poor
Delhi,2017-08-14,26.54,232.80922877846785,15.901253291205897,6.42,34.8,0.0,51.3236103896104,259.48774387193595,Poor
Delhi,2017-08-23,36.54,232.80922877846785,15.901253291205897,4.7,22.33,0.0,51.3236103896104,259.48774387193595,Poor
Delhi,2017-08-22,46.0,232.80922877846785,15.901253291205897,0.25,15.5,0.0,51.3236103896104,259.48774387193595,Poor
Delhi,2017-08-13,117.19615346287992,232.80922877846785,15.901253291205897,0.0,41.997150000000012,0.0,51.3236103896104,259.48774387193595,Poor
Delhi,2017-06-23,44.08,160.22,15.901253291205897,7.45,52.73,0.0,51.3236103896104,259.48774387193595,Poor
